transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,supplier_clean,category_clean,quantity_clean,sale_date_clean,unit_cost_clean,unit_price_clean,labour_cost_clean,inventory_level_clean,labour_hours_clean,store_id_clean,region_clean,manager,store_size,store_type,opening_year,revenue,gross_profit,stockout,sale_month
T002676,S20,2025-04-22 00:00:00,Electronics,1,NorthStar,South,192.23,271.09,129,4.95,88.33,NorthStar,Electronics,1.0,2025-04-22,192.23,271.09,88.33,129.0,4.95,S20,South,Manager_T,Large,Mall,2010,271.09,78.85999999999999,0,2025-04
T002819,S04,2025-04-22 00:00:00,Beauty,3,GlowWorks,East,$21.08,45.49,137,4.61,128.79,GlowWorks,Beauty,3.0,2025-04-22,21.08,45.49,128.79,137.0,4.61,S04,East,Manager_D,Large,Street,2009,136.47,73.23000000000002,0,2025-04
T001560, store_27 ,2025-05-06 00:00:00,Beauty,1,GlowWorks,West,18.81,44.09,0,5.68,161.9,GlowWorks,Beauty,1.0,2025-05-06,18.81,44.09,161.9,0.0,5.68,S27,West,Manager_[,Large,Outlet,2014,44.09,25.280000000000005,1,2025-05
T001398,Store-10,2025-04-29 00:00:00,Electronics,2,NorthStar,South,255.94,398.9,68,2.93,70.59,NorthStar,Electronics,2.0,2025-04-29,255.94,398.9,70.59,68.0,2.93,S10,South,Manager_J,Medium,Street,2023,797.8,285.91999999999996,0,2025-04
T000075,S05,2025-01-20 00:00:00,Home,2,BudgetSource,East,38.18,73.66,132,3.96,105.98,BudgetSource,Home,2.0,2025-01-20,38.18,73.66,105.98,132.0,3.96,S05,East,Manager_E,Small,Mall,2022,147.32,70.96,0,2025-01
T001155,S02,2025-04-12 00:00:00,Grocery,5,FreshFarm,South,9.14,15.19,13,4.68,123.8,FreshFarm,Grocery,5.0,2025-04-12,9.14,15.19,123.8,13.0,4.68,S02,South,Manager_B,Medium,Street,2017,75.95,30.249999999999993,0,2025-04
T001907,S30,2025-06-03 00:00:00,Electronics,1,NorthStar,West,256.9,331.9,37,3.18,86.54,NorthStar,Electronics,1.0,2025-06-03,256.9,331.9,86.54,37.0,3.18,S30,West,Manager_^,Medium,Outlet,2019,331.9,75.0,0,2025-06
T000073,S08,2025-06-04 00:00:00,Home,1,Budget Source,South,54.77,$104.71,87,5.03,123.05,BudgetSource,Home,1.0,2025-06-04,54.77,104.71,123.05,87.0,5.03,S08,South,Manager_H,Medium,Outlet,2021,104.71,49.93999999999999,0,2025-06
T002021,Store-13,2025-04-03 00:00:00,Apparel,3,StyleHub,East,25.94,49.08,18,5.3,152.18 CAD,StyleHub,Apparel,3.0,2025-04-03,25.94,49.08,152.18,18.0,5.3,S13,East,Manager_M,Medium,Street,2011,147.24,69.41999999999999,0,2025-04
T000887,S03,2025-01-10 00:00:00,Apparel,3,StyleHub,North,34.49,78.59,132,5.18,$117.11,StyleHub,Apparel,3.0,2025-01-10,34.49,78.59,117.11,132.0,5.18,S03,North,Manager_C,Large,Street,2020,235.77,132.3,0,2025-01
T001615,S23,06-Jun-2025,Electronics,1,NorthStar,South,246.46,342.11,43,,115.03,NorthStar,Electronics,1.0,2025-06-06,246.46,342.11,115.03,43.0,,S23,South,Manager_W,Small,Outlet,2022,342.11,95.65,0,2025-06
T000108,S28,2025-03-25 00:00:00,Grocery,1,FreshFarm,West,8.18,12.23,14,5.33,150.13,FreshFarm,Grocery,1.0,2025-03-25,8.18,12.23,150.13,14.0,5.33,S28,West,Manager_\,Small,Outlet,2012,12.23,4.050000000000001,0,2025-03
T001394,S24,2025-04-11 00:00:00,Home,1,BudgetSource,West,46.39,87.01,6,3.58,105.14,BudgetSource,Home,1.0,2025-04-11,46.39,87.01,105.14,6.0,3.58,S24,West,Manager_X,Medium,Street,2013,87.01,40.620000000000005,0,2025-04
T001540,S01,2025-06-11 00:00:00,Electronics,7,NorthStar,East,328.8,451.68,31,5.52,124.72,NorthStar,Electronics,7.0,2025-06-11,328.8,451.68,124.72,31.0,5.52,S01,East,Manager_A,Medium,Street,2020,3161.76,860.16,0,2025-06
T001490,S02,2025-05-23 00:00:00,Sports,1,ACTIVEPRO,South,46.63,94.34,98,5.43,108.18,ActivePro,Sports,1.0,2025-05-23,46.63,94.34,108.18,98.0,5.43,S02,South,Manager_B,Medium,Street,2017,94.34,47.71,0,2025-05
T001862,S18,2025-03-31 00:00:00,Electronics,1,NorthStar,West,267.82,333.45,51,3.62,113.21,NorthStar,Electronics,1.0,2025-03-31,267.82,333.45,113.21,51.0,3.62,S18,West,Manager_R,Medium,Outlet,2023,333.45,65.63,0,2025-03
T001060,S16,2025-06-13 00:00:00,Electronics,3, NORTHSTAR ,South,261.19,325.71,53,6.14,162.41,NorthStar,Electronics,3.0,2025-06-13,261.19,325.71,162.41,53.0,6.14,S16,South,Manager_P,Large,Mall,2008,977.1299999999999,193.55999999999995,0,2025-06
T002822,S14,2025-03-27 00:00:00,Electronics,3,North Star,West,241.38,335.05,-17,4.45,125.14,NorthStar,Electronics,3.0,2025-03-27,241.38,335.05,125.14,-17.0,4.45,S14,West,Manager_N,Large,Street,2017,1005.1500000000001,281.01000000000005,1,2025-03
T000095,S21,2025-02-25 00:00:00,Beauty,3,GlowWorks,North,17.7,35.31,102,6.63,152.19,GlowWorks,Beauty,3.0,2025-02-25,17.7,35.31,152.19,102.0,6.63,S21,North,Manager_U,Medium,Mall,2014,105.93,52.83000000000001,0,2025-02
T002923,S04,2025-05-14 00:00:00,Electronics,5,NorthStar,East,311.07,413.83,126,2.85,67.14,NorthStar,Electronics,5.0,2025-05-14,311.07,413.83,67.14,126.0,2.85,S04,East,Manager_D,Large,Street,2009,2069.15,513.8,0,2025-05
T000948,S22,2025-06-24 00:00:00,HOME,2,BudgetSource,South,37.14,65.28,106,5.1,128.1,BudgetSource,Home,2.0,2025-06-24,37.14,65.28,128.1,106.0,5.1,S22,South,Manager_V,Large,Mall,2014,130.56,56.28,0,2025-06
T000868,S15,2025-05-13 00:00:00,Grocery,2,FreshFarm,East,8.17,13.24,93,4.58,127.25,FreshFarm,Grocery,2.0,2025-05-13,8.17,13.24,127.25,93.0,4.58,S15,East,Manager_O,Large,Outlet,2010,26.48,10.14,0,2025-05
T000296,S27,2025-05-30 00:00:00,Electronics,2,NorthStar,West,262.34,354.38,38,4.34,136.98,NorthStar,Electronics,2.0,2025-05-30,262.34,354.38,136.98,38.0,4.34,S27,West,Manager_[,Large,Outlet,2014,708.76,184.08000000000004,0,2025-05
T000495,S23,05/31/2025,Sports,5,ActivePro,South,55.47,$100.81,37,3.49,72.72,ActivePro,Sports,5.0,2025-05-31,55.47,100.81,72.72,37.0,3.49,S23,South,Manager_W,Small,Outlet,2022,504.05,226.70000000000002,0,2025-05
T002734,S27,2025-04-21 00:00:00,Home,2,BudgetSource,West,42.39,79.93,12,5.0,140.73,BudgetSource,Home,2.0,2025-04-21,42.39,79.93,140.73,12.0,5.0,S27,West,Manager_[,Large,Outlet,2014,159.86,75.08000000000001,0,2025-04
T002839,S25,2025-01-13 00:00:00,Food,1,FreshFarm,West,$7.61,11.54,9,5.19,160.15,FreshFarm,Grocery,1.0,2025-01-13,7.61,11.54,160.15,9.0,5.19,S25,West,Manager_Y,Large,Outlet,2010,11.54,3.929999999999999,0,2025-01
T001679,S19,2025-06-22 00:00:00,Home,2,BudgetSource,South,47.79,82.49,113,5.11,125.95,BudgetSource,Home,2.0,2025-06-22,47.79,82.49,125.95,113.0,5.11,S19,South,Manager_S,Large,Mall,2017,164.98,69.39999999999999,0,2025-06
T000553,S26,2025-03-09 00:00:00,Beauty,1,GlowWorks,West,$19.12,43.55,18,5.63,167.63,GlowWorks,Beauty,1.0,2025-03-09,19.12,43.55,167.63,18.0,5.63,S26,West,Manager_Z,Medium,Outlet,2010,43.55,24.429999999999996,0,2025-03
T000180,S18,2025-05-12 00:00:00,Electronics,2,NorthStar,West,270.16,339.39,42,4.64,$146.17,NorthStar,Electronics,2.0,2025-05-12,270.16,339.39,146.17,42.0,4.64,S18,West,Manager_R,Medium,Outlet,2023,678.78,138.45999999999992,0,2025-05
T000574,S28,2025-03-08 00:00:00,Home,2,BudgetSource,West,46.43,86.38,33,2.98,$75.45,BudgetSource,Home,2.0,2025-03-08,46.43,86.38,75.45,33.0,2.98,S28,West,Manager_\,Small,Outlet,2012,172.76,79.89999999999999,0,2025-03
T000246,S14,2025-06-22 00:00:00,Grocery,1,FreshFarm,West,8.33,$11.80,32,3.49,108.84,FreshFarm,Grocery,1.0,2025-06-22,8.33,11.8,108.84,32.0,3.49,S14,West,Manager_N,Large,Street,2017,11.8,3.4700000000000006,0,2025-06
T000003, store_27 ,2025-06-14 00:00:00,Electronics,4,northstar,West,266.61,364.44,9,4.73,165.69,NorthStar,Electronics,4.0,2025-06-14,266.61,364.44,165.69,9.0,4.73,S27,West,Manager_[,Large,Outlet,2014,1457.76,391.31999999999994,0,2025-06
T002614, S12 ,2025-03-22 00:00:00,Apparel,1,StyleHub,South,$25.41,53.0,141,4.13,110.54,StyleHub,Apparel,1.0,2025-03-22,25.41,53.0,110.54,141.0,4.13,S12,South,Manager_L,Large,Street,2012,53.0,27.59,0,2025-03
T002112,S22,2025-02-12 00:00:00,Beauty,6,GlowWorks,South,15.39,37.42,22,4.44,123.15,GlowWorks,Beauty,6.0,2025-02-12,15.39,37.42,123.15,22.0,4.44,S22,South,Manager_V,Large,Mall,2014,224.52,132.18,0,2025-02
T001191,S22,2025-02-17 00:00:00,Apparel,7,StyleHub,South,31.69,64.95,38,3.83,85.36,StyleHub,Apparel,7.0,2025-02-17,31.69,64.95,85.36,38.0,3.83,S22,South,Manager_V,Large,Mall,2014,454.65000000000003,232.82000000000005,0,2025-02
T000436,Store-16,2025-06-19 00:00:00,Apparel,2,StyleHub,South,25.09,54.8,148,5.43,120.99,StyleHub,Apparel,2.0,2025-06-19,25.09,54.8,120.99,148.0,5.43,S16,South,Manager_P,Large,Mall,2008,109.6,59.419999999999995,0,2025-06
T001952,13,2025-04-02 00:00:00,Electronics,1,NorthStar,East,237.01,318.42,111,4.75,111.33,NorthStar,Electronics,1.0,2025-04-02,237.01,318.42,111.33,111.0,4.75,S13,East,Manager_M,Medium,Street,2011,318.42,81.41000000000003,0,2025-04
T001864,S29,2025-03-29 00:00:00,Apparel,2,StyleHub,West,30.43,71.08,20,4.69,129.79,StyleHub,Apparel,2.0,2025-03-29,30.43,71.08,129.79,20.0,4.69,S29,West,Manager_],Large,Outlet,2018,142.16,81.3,0,2025-03
T002390,S05,2025-06-07 00:00:00,Apparel,7,StyleHub,East,28.21,58.75,71,5.01,145.06,StyleHub,Apparel,7.0,2025-06-07,28.21,58.75,145.06,71.0,5.01,S05,East,Manager_E,Small,Mall,2022,411.25,213.78,0,2025-06
T002545,S20,2025-06-03 00:00:00,Home,10,BudgetSource,South,49.6,95.95,88,4.44,119.84,BudgetSource,Home,10.0,2025-06-03,49.6,95.95,119.84,88.0,4.44,S20,South,Manager_T,Large,Mall,2010,959.5,463.5,0,2025-06
T000765,S26,2025-02-18 00:00:00,Beauty,3,GlowWorks,West,18.36,37.80 CAD,44,3.6,99.61,GlowWorks,Beauty,3.0,2025-02-18,18.36,37.8,99.61,44.0,3.6,S26,West,Manager_Z,Medium,Outlet,2010,113.39999999999999,58.31999999999999,0,2025-02
T000140,S11,2025-03-22 00:00:00,Electronics,4,NorthStar,South,212.85,283.26,42,3.85,99.1,NorthStar,Electronics,4.0,2025-03-22,212.85,283.26,99.1,42.0,3.85,S11,South,Manager_K,Medium,Outlet,2019,1133.04,281.64,0,2025-03
T000265,S22,2025-01-07 00:00:00,Sports,3,ActivePro,South,50.62,92.27,72,4.23,118.83,ActivePro,Sports,3.0,2025-01-07,50.62,92.27,118.83,72.0,4.23,S22,South,Manager_V,Large,Mall,2014,276.81,124.94999999999999,0,2025-01
T002114,S08,2025-06-06 00:00:00,Grocery,2,FreshFarm,South,7.19,9.67,58,4.39,119.62,FreshFarm,Grocery,2.0,2025-06-06,7.19,9.67,119.62,58.0,4.39,S08,South,Manager_H,Medium,Outlet,2021,19.34,4.959999999999999,0,2025-06
T002234,S24,2025-01-11 00:00:00,Apparel,1,StyleHub,West,23.7,54.63,52,4.72,132.57,StyleHub,Apparel,1.0,2025-01-11,23.7,54.63,132.57,52.0,4.72,S24,West,Manager_X,Medium,Street,2013,54.63,30.930000000000003,0,2025-01
T001334,S14,2025-02-11 00:00:00,BEAUTY,1,GlowWorks,West,20.6,42.58,21,4.55,$136.78,GlowWorks,Beauty,1.0,2025-02-11,20.6,42.58,136.78,21.0,4.55,S14,West,Manager_N,Large,Street,2017,42.58,21.979999999999997,0,2025-02
T001461,S29,2025-02-22 00:00:00,Apparel,1,StyleHub,West,26.39,56.97,18,5.28,171.25,StyleHub,Apparel,1.0,2025-02-22,26.39,56.97,171.25,18.0,5.28,S29,West,Manager_],Large,Outlet,2018,56.97,30.58,0,2025-02
T000337,S17,2025-06-15 00:00:00,Apparel,5,StyleHub,North,31.45,62.92,74,-7.51,128.16,StyleHub,Apparel,5.0,2025-06-15,31.45,62.92,128.16,74.0,,S17,North,Manager_Q,Small,Mall,2023,314.6,157.35000000000002,0,2025-06
T000507,S16,2025-03-11 00:00:00,Beauty,3,glowworks,South,$21.01,51.95,152,4.42,116.86,GlowWorks,Beauty,3.0,2025-03-11,21.01,51.95,116.86,152.0,4.42,S16,South,Manager_P,Large,Mall,2008,155.85000000000002,92.82000000000001,0,2025-03
T000005,S23,2025-06-28 00:00:00,Grocery,2,FreshFarm,South,8.43,12.08,74,4.43,115.49,FreshFarm,Grocery,2.0,2025-06-28,8.43,12.08,115.49,74.0,4.43,S23,South,Manager_W,Small,Outlet,2022,24.16,7.300000000000001,0,2025-06
T002435,S04,2025-03-13 00:00:00,Electronics,3,NorthStar,East,242.6,321.71,86,5.11,110.75,NorthStar,Electronics,3.0,2025-03-13,242.6,321.71,110.75,86.0,5.11,S04,East,Manager_D,Large,Street,2009,965.1299999999999,237.32999999999996,0,2025-03
T002890,S16,2025-01-26 00:00:00,Grocery,2,FreshFarm,South,9.31,15.82,50,4.38,124.39,FreshFarm,Grocery,2.0,2025-01-26,9.31,15.82,124.39,50.0,4.38,S16,South,Manager_P,Large,Mall,2008,31.64,13.02,0,2025-01
T000722,S11,2025-06-24 00:00:00,ELECTRONIC,2,NorthStar,South, 258.59 ,373.53,136,3.55,67.73,NorthStar,Electronics,2.0,2025-06-24,258.59,373.53,67.73,136.0,3.55,S11,South,Manager_K,Medium,Outlet,2019,747.06,229.88,0,2025-06
T000139,S18,2025-05-03 00:00:00,Electronics,2,NorthStar,West,215.01,$291.81,21,4.74,151.32,NorthStar,Electronics,2.0,2025-05-03,215.01,291.81,151.32,21.0,4.74,S18,West,Manager_R,Medium,Outlet,2023,583.62,153.60000000000002,0,2025-05
T001984,S07,2025-02-25 00:00:00,Electronics,2,NorthStar,North,$262.15,332.76,33,4.87,112.72,NorthStar,Electronics,2.0,2025-02-25,262.15,332.76,112.72,33.0,4.87,S07,North,Manager_G,Large,Street,2014,665.52,141.22000000000003,0,2025-02
T002102,S08,2025-01-29 00:00:00,Beauty,2,GlowWorks,South,16.81 CAD,37.19,109,3.45,78.34,GlowWorks,Beauty,2.0,2025-01-29,16.81,37.19,78.34,109.0,3.45,S08,South,Manager_H,Medium,Outlet,2021,74.38,40.76,0,2025-01
T002802,S14,2025-04-11 00:00:00,Home,2,BudgetSource,West,46.95,86.06,57,5.21,160.61,BudgetSource,Home,2.0,2025-04-11,46.95,86.06,160.61,57.0,5.21,S14,West,Manager_N,Large,Street,2017,172.12,78.22,0,2025-04
T000105,S01,23-Mar-2025,Electronics,5,NorthStar,East,249.73 CAD,342.26,12,3.81,110.41,NorthStar,Electronics,5.0,2025-03-23,249.73,342.26,110.41,12.0,3.81,S01,East,Manager_A,Medium,Street,2020,1711.3,462.65,0,2025-03
T002012,S29,2025-05-13 00:00:00,Electronics,2,NorthStar,West,197.81,250.44,62,2.62,89.12,NorthStar,Electronics,2.0,2025-05-13,197.81,250.44,89.12,62.0,2.62,S29,West,Manager_],Large,Outlet,2018,500.88,105.25999999999999,0,2025-05
T002512,S11,2025-02-22 00:00:00,Grocery,2,FreshFarm,South,8.60 CAD,14.71,13,5.29,144.95,FreshFarm,Grocery,2.0,2025-02-22,8.6,14.71,144.95,13.0,5.29,S11,South,Manager_K,Medium,Outlet,2019,29.42,12.220000000000002,0,2025-02
T002221,Store-21,2025-01-07 00:00:00,Home,1,BudgetSource,North,41.14 CAD,74.73,143,3.39,75.47,BudgetSource,Home,1.0,2025-01-07,41.14,74.73,75.47,143.0,3.39,S21,North,Manager_U,Medium,Mall,2014,74.73,33.59,0,2025-01
T001148,S17,2025-04-12 00:00:00,Apparel,8,Style Hub,North,28.41,57.39,128,6.49,130.26,StyleHub,Apparel,8.0,2025-04-12,28.41,57.39,130.26,128.0,6.49,S17,North,Manager_Q,Small,Mall,2023,459.12,231.84,0,2025-04
T002732,S26,2025-05-31 00:00:00,Electronics,2,NorthStar,West,227.4,300.14,30,2.42,$68.65,NorthStar,Electronics,2.0,2025-05-31,227.4,300.14,68.65,30.0,2.42,S26,West,Manager_Z,Medium,Outlet,2010,600.28,145.47999999999996,0,2025-05
T000018,S11,2025-05-07 00:00:00,Grocery,1,FreshFarm,South,8.15,12.42,142,4.28,109.53,FreshFarm,Grocery,1.0,2025-05-07,8.15,12.42,109.53,142.0,4.28,S11,South,Manager_K,Medium,Outlet,2019,12.42,4.27,0,2025-05
T002026,S13,2025-05-20 00:00:00,Grocery,7,FreshFarm,East,8.8,14.93,109,3.21,73.58,FreshFarm,Grocery,7.0,2025-05-20,8.8,14.93,73.58,109.0,3.21,S13,East,Manager_M,Medium,Street,2011,104.50999999999999,42.91,0,2025-05
T002462, store_12 ,2025-05-11 00:00:00,Grocery,3,FreshFarm,South,7.07,10.45,77,6.38,150.58,FreshFarm,Grocery,3.0,2025-05-11,7.07,10.45,150.58,77.0,6.38,S12,South,Manager_L,Large,Street,2012,31.349999999999998,10.139999999999997,0,2025-05
T000434,S12,2025-02-21 00:00:00,Grocery,3,FreshFarm,South,6.98,10.72,73,5.52,139.93,FreshFarm,Grocery,3.0,2025-02-21,6.98,10.72,139.93,73.0,5.52,S12,South,Manager_L,Large,Street,2012,32.160000000000004,11.22,0,2025-02
T001520,S15,2025-04-22 00:00:00,Grocery,9,FreshFarm,East,7.49,11.88,134,4.46,111.34,FreshFarm,Grocery,9.0,2025-04-22,7.49,11.88,111.34,134.0,4.46,S15,East,Manager_O,Large,Outlet,2010,106.92,39.510000000000005,0,2025-04
T000404,S14,2025-06-19 00:00:00,Grocery,8,FreshFarm,West,8.08,12.28,38,5.68,180.12,FreshFarm,Grocery,8.0,2025-06-19,8.08,12.28,180.12,38.0,5.68,S14,West,Manager_N,Large,Street,2017,98.24,33.599999999999994,0,2025-06
T000647,S19,2025-03-13 00:00:00,Home,3,BudgetSource,South,45.76,84.61,50,3.45,90.87,BudgetSource,Home,3.0,2025-03-13,45.76,84.61,90.87,50.0,3.45,S19,South,Manager_S,Large,Mall,2017,253.82999999999998,116.55000000000001,0,2025-03
T001936,S28,05/02/2025,Beauty,2,GlowWorks,West,17.18,40.01,2,2.92,92.88,GlowWorks,Beauty,2.0,2025-05-02,17.18,40.01,92.88,2.0,2.92,S28,West,Manager_\,Small,Outlet,2012,80.02,45.66,0,2025-05
T001432,S07,18-Feb-2025,Grocery,1,FreshFarm,North,8.07,12.37,95,2.75,85.66,FreshFarm,Grocery,1.0,2025-02-18,8.07,12.37,85.66,95.0,2.75,S07,North,Manager_G,Large,Street,2014,12.37,4.299999999999999,0,2025-02
T000419,S14,2025-03-13 00:00:00,Home,6,BudgetSource,West,53.71,99.84,8,5.33,155.09,BudgetSource,Home,6.0,2025-03-13,53.71,99.84,155.09,8.0,5.33,S14,West,Manager_N,Large,Street,2017,599.04,276.78000000000003,0,2025-03
T001166,S03,2025-06-27 00:00:00,Apparel,3,StyleHub,North,29.36,55.98,131,5.3,117.52,StyleHub,Apparel,3.0,2025-06-27,29.36,55.98,117.52,131.0,5.3,S03,North,Manager_C,Large,Street,2020,167.94,79.85999999999999,0,2025-06
T001829,S11,2025-06-04 00:00:00,Sports,4,ActivePro,South,55.93,108.92,73,5.07,139.32,ActivePro,Sports,4.0,2025-06-04,55.93,108.92,139.32,73.0,5.07,S11,South,Manager_K,Medium,Outlet,2019,435.68,211.96,0,2025-06
T000992,S15,2025-02-19 00:00:00,Apparel,2,StyleHub,East,31.0,62.71,128,5.45,102.23,StyleHub,Apparel,2.0,2025-02-19,31.0,62.71,102.23,128.0,5.45,S15,East,Manager_O,Large,Outlet,2010,125.42,63.42,0,2025-02
T001005,S24,2025-01-12 00:00:00,Sports,1,activepro,West,45.11 CAD,94.99,-15,1.43,35.09,ActivePro,Sports,1.0,2025-01-12,45.11,94.99,35.09,-15.0,1.43,S24,West,Manager_X,Medium,Street,2013,94.99,49.879999999999995,1,2025-01
T002412,S12,2025-05-27 00:00:00,Beauty,2,GlowWorks,South,18.96, 43.31 ,75,5.39,125.31,GlowWorks,Beauty,2.0,2025-05-27,18.96,43.31,125.31,75.0,5.39,S12,South,Manager_L,Large,Street,2012,86.62,48.7,0,2025-05
T002990,S05,19-Apr-2025,Sports,3,ActivePro,East,57.46,111.65,,5.25,129.31,ActivePro,Sports,3.0,2025-04-19,57.46,111.65,129.31,,5.25,S05,East,Manager_E,Small,Mall,2022,334.95000000000005,162.57000000000002,0,2025-04
T000569,S16,2025-06-16 00:00:00,Sports,9,ActivePro,South,61.59,112.54,116,3.68,95.81,ActivePro,Sports,9.0,2025-06-16,61.59,112.54,95.81,116.0,3.68,S16,South,Manager_P,Large,Mall,2008,1012.86,458.55,0,2025-06
T000672,S18,2025-04-24 00:00:00,Beauty,7,GlowWorks,West,16.57,37.48,64,6.07,147.92,GlowWorks,Beauty,7.0,2025-04-24,16.57,37.48,147.92,64.0,6.07,S18,West,Manager_R,Medium,Outlet,2023,262.35999999999996,146.36999999999998,0,2025-04
T001474, store_11 ,2025-05-27 00:00:00,Grocery,1,FreshFarm,South,8.61,13.3,21,3.37,83.89 CAD,FreshFarm,Grocery,1.0,2025-05-27,8.61,13.3,83.89,21.0,3.37,S11,South,Manager_K,Medium,Outlet,2019,13.3,4.690000000000001,0,2025-05
T001900,S21,2025-01-15 00:00:00,Grocery,1,FreshFarm,North,6.26,9.01,76,2.81,67.39,FreshFarm,Grocery,1.0,2025-01-15,6.26,9.01,67.39,76.0,2.81,S21,North,Manager_U,Medium,Mall,2014,9.01,2.75,0,2025-01
T001217,S22,2025-02-05 00:00:00,Grocery,2,FreshFarm,South,7.95,12.41,28,3.96,$86.31,FreshFarm,Grocery,2.0,2025-02-05,7.95,12.41,86.31,28.0,3.96,S22,South,Manager_V,Large,Mall,2014,24.82,8.92,0,2025-02
T001316,S27,01/10/2025,Home,2,BudgetSource,West,47.69,84.56,31,5.58,161.99,BudgetSource,Home,2.0,2025-01-10,47.69,84.56,161.99,31.0,5.58,S27,West,Manager_[,Large,Outlet,2014,169.12,73.74000000000001,0,2025-01
T001386,S16,2025-05-18 00:00:00,Grocery,2,FreshFarm,South,8.16,12.55,15,5.46,158.81,FreshFarm,Grocery,2.0,2025-05-18,8.16,12.55,158.81,15.0,5.46,S16,South,Manager_P,Large,Mall,2008,25.1,8.780000000000001,0,2025-05
T002150,S18,2025-03-12 00:00:00,Home,3,BudgetSource,West,41.63,81.41,51,5.25,144.87,BudgetSource,Home,3.0,2025-03-12,41.63,81.41,144.87,51.0,5.25,S18,West,Manager_R,Medium,Outlet,2023,244.23,119.33999999999997,0,2025-03
T001621,S08,2025-03-30 00:00:00,Apparel,8,StyleHub,South,28.87,64.52,48,4.03,118.29,StyleHub,Apparel,8.0,2025-03-30,28.87,64.52,118.29,48.0,4.03,S08,South,Manager_H,Medium,Outlet,2021,516.16,285.19999999999993,0,2025-03
T001791,S18,2025-01-12 00:00:00,Grocery,4,FreshFarm,West,7.94,12.08,40,3.91,136.8,FreshFarm,Grocery,4.0,2025-01-12,7.94,12.08,136.8,40.0,3.91,S18,West,Manager_R,Medium,Outlet,2023,48.32,16.56,0,2025-01
T000299,S26,2025-04-22 00:00:00,apparel,4,StyleHub,West,23.29,54.34,47,3.67,105.46,StyleHub,Apparel,4.0,2025-04-22,23.29,54.34,105.46,47.0,3.67,S26,West,Manager_Z,Medium,Outlet,2010,217.36,124.20000000000002,0,2025-04
T002752,S01,2025-01-16 00:00:00,Beauty,2,GLOWWORKS,East,16.72,37.19,34,3.57,90.61,GlowWorks,Beauty,2.0,2025-01-16,16.72,37.19,90.61,34.0,3.57,S01,East,Manager_A,Medium,Street,2020,74.38,40.94,0,2025-01
T002499,S11,2025-01-27 00:00:00,Grocery,1,FreshFarm,South,8.65,13.82,32,4.07,127.29,FreshFarm,Grocery,1.0,2025-01-27,8.65,13.82,127.29,32.0,4.07,S11,South,Manager_K,Medium,Outlet,2019,13.82,5.17,0,2025-01
T001042,S18,2025-03-19 00:00:00,Sports,2,ActivePro,West,59.41,120.24,59,5.21,165.41,ActivePro,Sports,2.0,2025-03-19,59.41,120.24,165.41,59.0,5.21,S18,West,Manager_R,Medium,Outlet,2023,240.48,121.66,0,2025-03
T001246,S13,2025-04-25 00:00:00,Grocery,1,FreshFarm,East,7.85,11.23,134,3.41,78.63,FreshFarm,Grocery,1.0,2025-04-25,7.85,11.23,78.63,134.0,3.41,S13,East,Manager_M,Medium,Street,2011,11.23,3.380000000000001,0,2025-04
T000981,05,2025-03-20 00:00:00,Apparel,4,StyleHub,East,32.18,73.33,51,4.17,127.19,StyleHub,Apparel,4.0,2025-03-20,32.18,73.33,127.19,51.0,4.17,S05,East,Manager_E,Small,Mall,2022,293.32,164.6,0,2025-03
T000642,S13,2025-03-03 00:00:00,Sports,1,ActivePro,East,61.21,119.64,124,4.64,122.76,ActivePro,Sports,1.0,2025-03-03,61.21,119.64,122.76,124.0,4.64,S13,East,Manager_M,Medium,Street,2011,119.64,58.43,0,2025-03
T000664,S25,03-Apr-2025,Sports,2,ActivePro,West,55.21,120.02,26,4.0,140.09,ActivePro,Sports,2.0,2025-04-03,55.21,120.02,140.09,26.0,4.0,S25,West,Manager_Y,Large,Outlet,2010,240.04,129.62,0,2025-04
T002711,S10,2025-05-28 00:00:00,Beauty,5,GlowWorks,South,18.35,43.18 CAD,140,3.35,77.32,GlowWorks,Beauty,5.0,2025-05-28,18.35,43.18,77.32,140.0,3.35,S10,South,Manager_J,Medium,Street,2023,215.9,124.14999999999999,0,2025-05
T002672,S12,2025-02-16 00:00:00,Sports,4,ActivePro,South,62.64,118.72,27,4.36,122.43,ActivePro,Sports,4.0,2025-02-16,62.64,118.72,122.43,27.0,4.36,S12,South,Manager_L,Large,Street,2012,474.88,224.32,0,2025-02
T000325,S23,2025-03-03 00:00:00,Sports,3,ACTIVEPRO,South,56.74,112.31,26,3.74,93.31,ActivePro,Sports,3.0,2025-03-03,56.74,112.31,93.31,26.0,3.74,S23,South,Manager_W,Small,Outlet,2022,336.93,166.71,0,2025-03
T002992,S20,2025-03-23 00:00:00,Electronics,2,NorthStar,South,272.02,382.76 CAD,69,-6.48,114.07,NorthStar,Electronics,2.0,2025-03-23,272.02,382.76,114.07,69.0,,S20,South,Manager_T,Large,Mall,2010,765.52,221.48000000000002,0,2025-03
T001857,S03,2025-01-12 00:00:00,Apparel,3,StyleHub,North,25.07,57.29,14,-7.87,115.94,StyleHub,Apparel,3.0,2025-01-12,25.07,57.29,115.94,14.0,,S03,North,Manager_C,Large,Street,2020,171.87,96.66,0,2025-01
